ID_CLIENT,ID_SHOP,SEX,MARITAL_STATUS,AGE,QUANT_DEPENDANTS,EDUCATION,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN=WORKING_TOWN,FLAG_RESIDENCE_STATE=WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS=POSTAL_ADDRESS,FLAG_OTHER_CARD,QUANT_BANKING_ACCOUNTS,PERSONAL_REFERENCE_#1,PERSONAL_REFERENCE_#2,FLAG_MOBILE_PHONE,FLAG_CONTACT_PHONE,PERSONAL_NET_INCOME,COD_APPLICATION_BOOTH,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,FLAG_CARD_INSURANCE_OPTION,TARGET_LABEL_BAD=1
196,3,M,O,24,0,,Y,31,12,0,P,72,Y,N,N,Y,60,706,0,Y,N,0,AUNEA,,N,N,480,0,0,N,1
198,22,M,C,40,0,,Y,31,12,0,A,12,Y,N,N,Y,168,514,0,Y,N,0,GLORIA,CONCEIÇAO,N,N,1064,0,1,N,0
199,2,F,S,20,0,,Y,31,3,0,P,156,Y,Y,Y,Y,12,26,0,Y,N,0,EURIDES MARIA N FERREIRA,MONICA,N,N,235,0,0,N,1
200,23,F,S,43,0,,Y,31,28,0,P,60,Y,Y,Y,Y,36,110,0,Y,N,0,CRISTINA,CLAUDIA,N,N,350,0,0,N,0
201,24,M,S,21,0,,Y,31,8,0,A,24,Y,N,N,Y,12,999,0,Y,N,0,FABIANA,LEONARDO,N,N,309,0,0,N,0
202,22,F,S,34,0,,Y,31,8,0,P,240,Y,Y,N,Y,60,950,0,Y,N,0,FATIMA,JOSILEIDE,N,N,800,0,0,N,0
204,55,F,V,23,0,,Y,31,28,0,A,0,Y,Y,N,Y,36,703,0,Y,N,0,ZILMA,MARIA DA GUIA OU VALTER,N,N,399,0,0,N,1
205,25,F,S,37,0,,Y,31,18,0,C,336,Y,Y,Y,Y,48,905,0,Y,N,0,MARIA DAS DORES,,N,N,1042,0,0,N,0
206,16,F,C,28,0,,Y,31,12,0,P,12,Y,Y,N,Y,12,222,0,Y,N,0,LUIZ ALIPIO,EDIMILSON,N,N,546,0,1,N,0
207,16,F,C,56,0,,Y,31,1,0,P,144,Y,Y,N,Y,0,999,0,Y,N,0,EUDENIR CHAGAS DA  MOTA,CELIO FERREIRA,N,N,400,0,0,N,0
209,11,M,S,29,0,,Y,31,3,0,O,12,Y,Y,Y,Y,24,999,0,Y,N,0,WANDA,,N,N,530,0,0,N,0
210,25,F,D,54,0,,Y,31,12,0,P,372,Y,N,N,Y,60,703,0,Y,N,0,LUCIANO,LUCIMAR,N,N,340,0,0,N,0
211,19,F,S,31,0,,Y,31,12,0,P,240,Y,Y,Y,Y,72,999,0,Y,N,0,FATIMA ARAUJO,NEUZA SILVA,N,N,1230,0,0,N,0
212,2,M,S,20,0,,Y,31,28,0,C,252,Y,Y,Y,Y,0,213,0,Y,N,0,MARIA DA GLORIA,ROSILENE PEREIRA SANTOS,N,N,239,0,0,N,0
213,5,F,S,18,0,,N,50,18,0,C,48,Y,Y,N,Y,0,251,0,Y,N,0,MARINEI NASCIMENTO LISBOA,,N,N,200,0,0,N,0
214,22,M,C,39,0,,N,50,12,0,P,240,Y,Y,N,Y,180,999,0,Y,N,0,RLOSIMERY,LUCIMAR,N,N,1000,0,0,N,0
215,10,F,C,44,0,,Y,31,8,0,P,48,Y,Y,Y,Y,288,713,0,Y,N,0,TERESA,BILL,N,N,1223,0,2,N,0
217,55,M,O,34,0,,Y,31,12,0,P,324,Y,Y,N,Y,24,26,0,Y,N,0,NATALIA,BARBARA,N,N,280,0,0,N,0
219,12,F,S,39,0,,N,31,8,0,A,48,Y,Y,Y,Y,36,205,0,Y,N,0,LEILA,SONIA MARTINS ALVES,N,N,300,0,0,N,0
220,66,M,S,20,0,,Y,31,16,0,P,240,Y,Y,Y,Y,12,999,0,Y,N,0,CATIA,SILVIA,N,N,450,0,0,N,0
221,25,M,C,47,0,,Y,31,12,0,P,180,Y,Y,Y,Y,84,202,0,Y,N,0,ILTON,MARIANA,N,N,1000,0,0,N,0
222,24,F,S,21,0,,N,50,12,0,P,12,Y,Y,N,Y,12,703,0,Y,N,0,RONILSO,LUCIA,N,N,700,0,0,N,1
223,15,F,D,45,0,,Y,31,20,0,P,276,Y,N,Y,Y,12,205,0,Y,N,0,EDINALVA,ANA,N,N,203,0,0,N,0
224,19,F,C,58,0,,Y,31,28,0,P,276,Y,Y,N,Y,0,999,0,Y,N,0,MARCELO BORGES OLIVEIRA,SONIA FERNANDES,N,N,300,0,0,N,0
226,12,M,C,53,0,,Y,31,8,0,P,336,Y,Y,N,Y,0,13,0,Y,N,0,ADRIZE DA SILVA,JOAO,N,N,1040,0,0,N,1
227,5,M,S,18,0,,Y,23,18,0,C,24,Y,Y,N,Y,0,999,0,Y,N,0,PENHA ADRIANA PAIVA VIEGA,,N,N,200,0,0,N,0
228,23,F,S,19,0,,Y,31,28,0,A,228,Y,Y,N,Y,12,999,0,Y,N,0,JANAINA,LUCIANA,N,N,600,0,0,N,1
229,1,M,C,36,0,,Y,50,8,0,P,108,Y,Y,Y,Y,12,707,0,Y,N,0,YOLANDA,MARIA ELIETE,N,N,204,0,0,N,1
231,10,F,C,41,0,,Y,31,12,3,P,204,Y,Y,N,Y,0,123,0,Y,N,0,SUELI,ANA,N,N,300,0,0,N,0
232,16,M,C,24,0,,Y,31,8,0,P,168,Y,Y,Y,Y,48,26,0,Y,N,0,MARA ( TIA ),VALDECIR COSTA LIMA ( PRI,N,N,321,0,0,N,0
233,11,F,C,28,0,,Y,31,20,0,P,36,Y,Y,Y,Y,12,40,0,Y,N,0,VERA LUCIA MARTINS,MANUELLE,N,N,900,0,0,N,0
234,25,F,S,23,0,,Y,31,12,0,C,276,Y,Y,N,Y,0,999,0,Y,N,0,ANDRE,EDILAMAR,N,N,0,0,0,N,0
236,25,F,S,35,0,,Y,31,12,0,P,48,Y,Y,N,Y,24,26,0,Y,N,0,PAULO,MARIA TEREZA,N,N,390,0,0,N,0
238,4,F,S,22,0,,Y,50,11,0,C,12,Y,Y,Y,Y,12,40,0,Y,N,0,MARIA ALICE,ANGELICA,N,N,220,0,0,N,0
239,20,F,S,41,0,,Y,31,1,0,C,36,Y,Y,Y,Y,24,38,0,Y,N,0,JUCIARA MENDONCA DA SILVA,KATIA PESTANA PAGANO,N,N,559,0,0,N,0
240,11,F,C,36,0,,Y,31,18,0,A,108,Y,Y,Y,Y,12,34,0,Y,N,0,EDUARDO AMADO BRITO,JANETE,N,N,1220,0,0,N,0
242,25,F,S,33,0,,Y,50,25,0,P,60,Y,Y,Y,Y,12,26,0,Y,N,0,VANDINHA,,N,N,340,0,0,N,1
245,24,F,D,60,0,,Y,31,20,0,P,72,Y,Y,N,Y,48,13,0,Y,N,0,SANDRA,NEUCI,N,N,1909,0,0,N,0
247,25,M,S,18,0,,Y,31,1,0,P,180,Y,Y,Y,Y,12,24,0,Y,N,0,ELIMAR,,N,N,360,0,0,N,0
248,10,F,C,46,0,,Y,50,20,0,P,120,Y,Y,Y,Y,252,999,0,Y,N,0,LUCIANA,VERA LUCIA,N,N,3000,0,1,N,0
249,22,F,S,17,0,,Y,31,28,0,P,36,Y,Y,N,Y,12,801,0,Y,N,0,AMELIA,ELIANE,N,N,180,0,0,N,0
250,12,M,S,19,0,,N,31,28,0,C,24,Y,Y,N,Y,0,702,0,Y,N,0,UBIRAI ELOISA RIBEIRO,ELOISA,N,N,300,0,0,N,1
251,22,F,C,38,0,,Y,31,12,0,P,480,Y,Y,Y,Y,0,999,0,Y,N,0,LELE,CRISTIANE,N,N,180,0,0,N,0
252,24,F,V,48,0,,Y,31,18,0,A,24,Y,Y,Y,Y,156,999,0,Y,N,0,ELIANE,ANA,N,N,640,0,0,N,0
255,6,F,C,51,0,,N,50,18,0,P,612,Y,Y,Y,Y,264,132,450,Y,N,0,LUCIMAR DA SILVA,ANA LUCIA AONSO,N,N,630,0,0,N,0
257,22,F,O,42,0,,N,31,28,0,P,240,Y,Y,N,Y,24,950,0,Y,N,0,DILO,,N,N,550,0,0,N,0
258,55,M,S,38,0,,Y,31,20,0,O,48,Y,Y,N,Y,48,40,0,Y,N,0,ROSINALDO(AMIGO,JORGE/MARLENE*IRMAO/CUNHA,N,N,870,0,0,N,0
259,15,F,S,22,0,,Y,31,18,0,P,264,Y,Y,Y,Y,60,999,0,Y,N,0,AURELINA,EUVIRA,N,N,500,0,0,N,0
260,24,M,S,21,0,,Y,31,8,0,A,12,Y,Y,Y,Y,24,514,0,Y,N,0,MARCIO,MARGARETE,N,N,714,0,0,N,0
262,15,F,S,71,0,,Y,31,25,0,P,540,Y,Y,N,Y,12,13,0,Y,N,0,ALMERINDA,EDNEIA,N,N,180,0,0,N,0
263,20,M,S,18,0,,Y,31,12,0,P,216,Y,Y,N,Y,12,514,0,Y,N,0,HENRIQUE,EDINEIA,N,N,610,0,1,N,0
264,25,F,S,23,0,,Y,31,12,0,P,276,Y,Y,Y,Y,12,26,0,Y,N,0,MARINALVA,ROSANE,N,N,200,0,0,N,0
266,10,M,C,33,0,,Y,31,18,0,P,360,Y,Y,N,Y,108,158,0,Y,N,0,DANIEL RAFAEL,ERONI,N,N,560,0,0,N,0
268,25,F,C,19,0,,Y,31,1,0,P,12,Y,Y,N,Y,12,302,0,Y,N,0,GRACA,ALMIR,N,N,200,0,0,N,0
269,55,F,C,38,0,,Y,50,25,0,P,60,Y,Y,N,Y,60,166,1500,Y,N,0,MARTA/ ODINEIDE 26529512,SOLANGE,N,N,300,0,0,N,0
270,17,M,S,18,0,,N,50,8,0,C,228,Y,Y,N,Y,12,514,0,Y,N,0,LENIRA / MARISTELA,ROSA,N,N,152,0,0,N,1
271,12,F,S,22,0,,Y,31,28,0,P,24,Y,Y,N,Y,0,165,0,Y,N,0,ALICE,LOURDES PEREIRA MIRANDA,N,N,600,0,0,N,0
272,20,F,D,47,0,,Y,31,12,0,P,336,Y,Y,Y,Y,120,717,0,Y,N,0,ZILDA,MARCOS,N,N,1500,0,0,N,0
274,24,F,S,56,0,,Y,31,8,0,O,384,Y,Y,Y,Y,24,853,0,Y,N,0,RAIMUNDO NONATO DE SOUZA,BELMIRA MARIA BAIS,N,N,480,0,0,N,0
276,55,F,O,48,0,,Y,50,12,0,P,180,Y,Y,Y,Y,0,801,0,Y,N,0,ROSANE ALVES,ANTONIO MENDONCA,N,N,220,0,0,N,0
277,23,M,S,30,0,,Y,31,1,0,P,60,Y,Y,Y,Y,12,251,0,Y,N,0,MARCELO,SILVIA,N,N,379,0,0,N,0
278,55,F,S,27,0,,N,31,18,0,A,36,Y,Y,Y,Y,0,132,0,Y,N,0,ESMERALDA (TIA),ELIANE (IRMA),N,N,852,0,0,N,0
279,25,F,S,22,0,,Y,50,8,0,C,276,Y,Y,Y,Y,24,654,0,Y,N,0,ELAINE,BENIGNA,N,N,500,0,0,N,1
280,20,M,C,52,0,,Y,31,25,0,P,144,Y,N,Y,Y,108,522,0,Y,N,0,PRAZERES,ROSANGELA,N,N,529,0,2,N,0
281,1,M,C,53,0,,Y,31,18,0,P,264,Y,Y,N,Y,288,222,0,Y,N,0,ANA LUCIA,VANESSA,N,N,698,0,2,N,0
282,21,F,C,44,0,,Y,31,18,0,A,24,Y,Y,N,Y,48,35,0,Y,N,0,MANUEL VENANCIO,ERIKA,N,N,729,0,1,N,0
283,7,F,S,30,0,,Y,5,25,0,C,324,Y,Y,N,Y,12,654,0,Y,N,0,DANIEL DA SILVA,BRENDA LEA,N,N,326,0,0,N,1
285,8,F,S,49,0,,Y,31,8,0,P,48,Y,Y,Y,Y,324,210,0,Y,N,0,ANGELA CRISTINA,ANDREIA,N,N,2199,0,1,N,0
287,20,M,S,19,0,,N,31,20,0,P,12,Y,Y,N,Y,12,253,0,Y,N,0,NOEMIA,IRANIR,N,N,1200,0,0,N,0
290,23,F,D,38,0,,Y,31,12,0,P,192,Y,Y,N,Y,0,18,0,Y,N,0,MARIA DA SGRACAS,MARIA HELENA,N,N,1500,0,0,N,0
291,15,F,C,41,0,,Y,31,20,0,P,240,Y,Y,N,Y,0,999,0,Y,N,0,DAISE,SOLANGE,N,N,0,0,0,N,1
292,25,F,S,21,0,,Y,31,8,0,C,24,Y,Y,Y,Y,84,24,0,Y,N,0,ROSA,CELSO,N,N,260,0,0,N,1
293,16,M,C,58,0,,Y,31,8,0,A,60,Y,Y,N,Y,0,13,0,Y,N,0,SR ODINALDO ( AMIGO ),SRA ZILMA ( CUNHADA ),N,N,3184,0,1,N,0
294,23,F,S,28,0,,N,50,18,0,P,324,Y,N,Y,Y,12,654,0,Y,N,0,MARIA,DONA,N,N,300,0,0,N,0
297,25,M,C,54,0,,Y,50,8,0,P,12,Y,Y,Y,Y,192,999,0,Y,N,0,CLAUDIA,,N,N,1777,0,1,N,0
298,10,M,S,25,0,,Y,31,8,0,P,12,Y,Y,Y,Y,0,999,0,Y,N,0,CRISTIANA,PAULO CARVALHO,N,N,900,0,0,N,0
299,14,F,C,35,0,,Y,31,1,0,P,72,Y,Y,N,Y,24,863,0,Y,N,0,ELIANE,CASSIA,N,N,1200,0,2,N,0
300,9,F,S,24,0,,Y,5,18,0,P,288,Y,Y,Y,Y,12,139,0,Y,N,0,GILSON / SHEILA,NILZA,N,N,310,0,0,N,0
301,10,F,S,19,0,,Y,31,3,0,C,192,Y,Y,Y,Y,0,113,0,Y,N,0,BARBARA VARGES,DENISE,N,N,219,0,0,N,0
302,10,M,O,36,0,,Y,50,20,0,P,480,Y,Y,N,Y,0,950,0,Y,N,0,SONIA,PAULA,N,N,200,0,0,N,1
303,25,F,O,34,0,,N,50,18,0,P,408,Y,Y,N,Y,12,999,0,Y,N,0,LINDINALVA,JANAINA,N,N,270,0,0,N,0
304,24,M,D,51,0,,Y,31,12,0,P,612,Y,Y,Y,Y,60,305,0,Y,N,0,RAQUEL,TELMA,N,N,3154,0,0,N,0
305,12,F,D,39,0,,Y,31,12,0,A,72,Y,Y,N,Y,156,222,0,Y,N,0,PETER,ELZIR,N,N,1729,0,0,N,1
306,22,F,V,61,0,,N,50,8,0,P,60,Y,Y,N,Y,372,703,0,Y,N,0,DENISE,ANDREIA,N,N,1187,0,0,N,1
309,10,M,S,21,0,,Y,31,18,0,P,252,Y,Y,Y,Y,12,39,0,Y,N,0,LUCIANA,JULIANA,N,N,264,0,0,N,1
310,22,M,S,31,0,,N,50,12,0,P,48,Y,Y,N,Y,12,39,0,Y,N,0,PATRICIA,NICINHA,N,N,402,0,0,N,1
312,16,F,S,24,0,,Y,31,12,0,P,216,Y,Y,Y,Y,12,999,0,Y,N,0,ANA RITA--PRIMA,JOARES SANTANA,N,N,250,0,0,N,0
314,20,F,O,30,0,,Y,31,8,0,P,12,Y,Y,Y,Y,12,804,0,Y,N,0,GUANAIRA DOS SANTOS,DEIZE AIRES,N,N,1800,0,0,N,0
315,10,F,V,53,0,,Y,31,18,0,P,240,Y,Y,N,Y,0,703,0,Y,N,0,LUCIANA NUNES,IRANIR NUNES,N,N,360,0,0,N,0
316,24,F,S,48,0,,Y,31,20,0,P,528,Y,Y,N,Y,36,920,0,Y,N,0,LUCIANA,LUZIA,N,N,1600,0,0,N,0
317,25,F,C,54,0,,Y,31,12,0,P,360,Y,Y,Y,Y,12,26,0,Y,N,0,NEITA,,N,N,250,0,0,N,0
318,18,F,O,47,0,,N,50,3,0,A,276,Y,N,N,Y,0,720,0,Y,N,0,MARIA HELENA,MARIA DO CARMO,N,N,0,0,0,N,0
319,25,M,O,50,0,,N,50,25,0,P,0,Y,Y,N,Y,24,13,0,Y,N,0,ELIEDE,CEZAR,N,N,2136,0,0,N,1
320,1,M,S,59,0,,Y,31,18,0,P,240,Y,Y,N,Y,264,100,0,Y,N,0,LEDA,LUCIANA,N,N,1080,0,0,N,0
321,25,F,S,38,0,,Y,50,8,0,P,168,Y,Y,Y,Y,60,918,0,Y,N,0,SELITA,LUCIANO,N,N,526,0,1,N,1
322,25,F,S,52,0,,Y,50,12,0,P,480,Y,Y,N,Y,0,703,0,Y,N,0,EDILSON,REJANE,N,N,180,0,0,N,0
323,23,F,C,24,0,,Y,31,12,0,P,252,Y,Y,N,Y,0,720,350,Y,N,0,MARIZETE/CAMILA,MARIO,N,N,0,0,0,N,1
324,14,M,C,22,0,,Y,31,8,0,P,216,Y,Y,Y,Y,12,999,0,N,N,0,ANA MARIA,,N,N,360,0,0,N,0
325,9,M,C,24,0,,Y,5,8,0,P,72,Y,Y,Y,Y,84,950,0,Y,N,0,JANAINA,LINDOR,N,N,900,0,0,N,1
326,24,M,S,28,0,,Y,31,12,0,A,108,Y,Y,Y,Y,24,118,0,Y,N,0,ROBERTO,LIVIA,N,N,185,0,0,N,0
327,25,F,S,38,0,,Y,31,20,0,A,156,Y,Y,N,Y,72,501,0,Y,N,0,CRISTINA,ROSANE,N,N,400,0,0,N,0
328,55,F,C,27,0,,Y,31,8,0,P,48,Y,Y,N,Y,0,205,0,Y,N,0,CLEONICE-AMIGA,VALDENICE-AMIGA,N,N,220,0,0,N,1
329,8,F,S,19,0,,Y,31,12,0,P,12,Y,Y,N,Y,24,40,0,Y,N,0,DEIZE,FLAVIO,N,N,420,0,0,N,1
330,6,M,S,18,0,,Y,5,3,0,P,216,Y,Y,N,Y,12,60,0,Y,N,0,DENILSON GOMES DA SILVA,GERALDO PORFIRO ROSA,N,N,180,0,0,N,0
331,10,F,V,54,0,,Y,31,12,0,P,216,Y,Y,N,Y,0,704,0,Y,N,0,VENENCIA,ANA,N,N,1901,0,0,N,0
332,25,F,C,20,0,,Y,31,18,0,O,48,Y,Y,N,Y,48,205,0,Y,N,0,FRANCILENE,BAIANA,N,N,270,0,0,N,0
333,1,M,S,19,0,,N,50,12,0,P,60,Y,Y,N,Y,12,26,0,Y,N,0,LEO,AURELIO,N,N,177,0,0,N,0
334,22,F,C,20,0,,N,50,28,0,P,12,Y,Y,N,Y,12,165,0,Y,N,0,RENATO,IVANILDA,N,N,100,0,0,N,1
335,55,F,S,35,0,,Y,31,20,0,C,84,Y,Y,Y,Y,144,999,0,Y,N,0,MONICA,ANA CRISTINA,N,N,480,0,0,N,0
336,17,F,C,30,0,,Y,31,18,0,P,48,Y,Y,N,Y,48,853,0,Y,N,0,DIANA ROCHA DE ALMEIDA,CARLA,N,N,876,0,1,N,0
338,22,F,C,38,0,,Y,31,16,0,P,240,Y,N,Y,Y,12,26,450,Y,N,0,LEANDRO,MAURA,N,N,243,0,0,N,0
339,1,M,S,28,0,,Y,31,22,0,P,96,Y,Y,N,Y,12,301,0,Y,N,0,DORACI,CRISTINA,N,N,600,0,0,N,1
340,25,F,S,32,0,,Y,50,8,0,P,240,Y,N,N,Y,60,123,0,Y,N,0,LINDAURA,VITOR,N,N,600,0,0,N,0
342,17,F,C,27,0,,Y,31,18,0,P,84,Y,Y,N,Y,0,999,0,Y,N,0,SOCORRO  SILVA,NILDE SILVA,N,N,110,0,0,N,0
343,10,M,S,35,0,,Y,31,12,0,O,108,Y,Y,Y,Y,12,305,0,Y,N,0,SEVERINO,CLEUDI,N,N,360,0,0,N,0
344,5,F,C,38,0,,Y,5,18,0,P,384,Y,Y,Y,Y,0,717,0,Y,N,0,IRENICE F AZEVEDO,IOLANDA V SARDINHA,N,N,180,0,0,N,0
345,15,F,S,21,0,,Y,31,1,0,O,252,Y,Y,Y,Y,12,999,0,Y,N,0,CARLA,,N,N,300,0,0,N,0
346,19,F,C,37,0,,N,50,28,0,P,132,Y,Y,Y,Y,72,131,0,Y,N,0,MOISES VACARIO SANTOS,SUSI,N,N,400,0,0,N,0
347,22,F,S,32,0,,Y,31,8,0,P,48,Y,Y,Y,Y,36,35,0,Y,N,0,GAZILDA,GILDA,N,N,907,0,0,N,0
349,19,F,S,57,0,,Y,31,20,0,P,108,Y,Y,N,Y,0,703,0,Y,N,0,FATIMA OU MARIA,CLEUSA OU DEMETRIO,N,N,193,0,0,N,0
350,15,F,S,22,0,,Y,31,6,0,P,240,Y,Y,Y,Y,12,654,0,Y,N,0,PENHA,IVANILDA,N,N,310,0,0,N,0
351,25,F,C,29,0,,Y,50,12,0,P,48,Y,Y,Y,Y,12,125,0,Y,N,0,MARIA DO CARMO,ELIZABETH,N,N,1500,0,0,N,0
352,1,M,S,36,0,,Y,31,8,0,P,120,Y,Y,N,Y,72,707,0,Y,N,0,LUIZ CARLOS,BETO,N,N,289,0,0,N,0
353,20,F,O,21,0,,Y,31,8,0,C,240,Y,Y,Y,Y,12,654,0,Y,N,0,EVERTON,IVANIA,N,N,320,0,0,N,0
354,25,F,C,45,0,,Y,31,3,0,P,72,Y,Y,Y,Y,132,853,0,Y,N,0,LUIZA,ANGELICA,N,N,1800,0,0,N,0
355,24,M,S,22,0,,Y,31,20,0,C,264,Y,Y,N,Y,72,950,0,Y,N,0,FLAVIO,HUMBERTO,N,N,450,0,0,N,0
356,55,F,S,23,0,,Y,31,25,0,P,276,Y,Y,N,Y,48,113,0,Y,N,0,CELIA TIA,ANGELICA-TIA,N,N,380,0,0,N,0
360,16,F,V,55,0,,Y,31,18,0,P,96,Y,N,N,Y,0,703,0,Y,N,0,PATRICIA  VERISSIMO,NAIR PITA,N,N,891,0,2,N,0
361,15,F,V,64,0,,Y,31,12,0,P,360,Y,N,N,Y,12,703,0,Y,N,0,GEORGINA,NEUZA,N,N,445,0,0,N,0
362,22,F,O,20,0,,N,50,20,0,P,12,Y,N,N,Y,12,40,0,Y,N,0,TEREZA,ANA,N,N,320,0,0,N,1
363,1,F,C,43,0,,Y,31,25,0,P,300,Y,N,Y,Y,60,26,0,Y,N,0,MARIA ALICE,FATIMA,N,N,350,0,0,N,0
364,12,F,C,25,0,,N,31,12,0,P,12,Y,Y,N,Y,0,950,0,Y,N,0,LUCIANA,SAMUEL ALCANTARA,N,N,380,0,0,N,1
365,23,F,O,52,0,,Y,31,8,0,P,396,Y,Y,N,Y,0,725,0,Y,N,0,MARIA,ROSANGELA,N,N,3422,0,0,N,0
366,22,M,V,52,0,,N,31,18,0,P,60,Y,Y,N,Y,24,13,0,Y,N,0,HELOISA,MARIA,N,N,213,0,0,N,0
367,13,M,S,25,0,,Y,31,8,0,P,240,Y,Y,Y,Y,36,514,0,Y,N,0,ADENILSON,ROSANGELA,N,N,750,0,0,N,0
368,25,F,S,22,0,,Y,50,18,0,P,72,Y,Y,Y,Y,0,950,0,Y,N,0,GIRLEIDE,ADRIANA,N,N,400,0,0,N,1
369,1,M,S,21,0,,Y,31,1,0,P,252,Y,Y,Y,Y,60,60,0,Y,N,0,NAZARE,MARIA,N,N,227,0,0,N,0
370,17,M,O,19,0,,N,50,12,0,C,228,Y,Y,N,Y,12,999,0,Y,N,0,EVELIN,VANESSA,N,N,300,0,0,N,1
372,9,F,O,48,0,,Y,5,20,0,P,576,Y,Y,N,Y,0,13,0,Y,N,0,ADEMILDE AMARAL,IRACI PEREIRA DE CASTILHO,N,N,508,0,0,N,0
373,16,F,S,48,0,,Y,31,23,0,P,144,Y,Y,N,Y,0,165,0,Y,N,0,ANDREA FERREIRA ( VIZINHA,ELIZABETH SOUZA  ( VIZIN,N,N,0,0,0,N,0
374,12,F,C,62,0,,Y,31,12,0,P,360,Y,Y,N,Y,0,13,0,Y,N,0,ANA CLAUDIA SOARES,SONIA,N,N,180,0,0,N,0
375,12,M,C,24,0,,N,31,8,0,P,24,Y,Y,N,Y,0,49,0,Y,N,0,DALGIZA CORREA,VALDIR,N,N,411,0,0,N,0
377,15,F,C,20,0,,Y,31,18,0,P,168,Y,Y,Y,Y,120,918,0,N,N,0,ZENIRA,MARTA,N,N,411,0,0,N,0
378,55,F,C,28,0,,Y,31,12,0,P,24,Y,Y,Y,Y,72,4,0,Y,N,0,ADRIANA-IRMA,LEA-AVO,N,N,700,0,0,N,0
379,23,F,V,36,0,,N,31,28,0,P,384,Y,Y,Y,Y,60,305,0,Y,N,0,PAULA,ROSANA,N,N,800,0,0,N,1
380,19,M,S,28,0,,Y,31,12,0,P,336,Y,Y,Y,Y,12,514,0,Y,N,0,LUCIANO SANTOS,ADELMIR,N,N,409,0,0,N,0
381,25,F,C,34,0,,Y,31,8,0,P,120,Y,Y,Y,Y,0,999,800,Y,N,0,MARLY DIAS,ROSIMERE NASCIMENTO,N,N,300,0,0,N,0
382,9,M,S,19,0,,Y,5,8,0,P,0,Y,Y,N,Y,24,514,0,Y,N,0,GLEISON DA SILVA MENEZES,ELIDA ANASTACIO,N,N,919,0,0,N,0
383,25,F,S,37,0,,N,50,12,0,P,444,Y,Y,N,Y,12,725,0,Y,N,0,MARCIO,FATIMA,N,N,217,0,0,N,0
384,12,M,S,20,0,,Y,31,12,2,P,240,Y,Y,Y,Y,12,218,0,Y,N,0,MARCIO VINICIUS,,N,N,382,0,0,N,0
385,20,F,C,60,0,,Y,31,8,0,P,108,Y,Y,N,Y,180,13,0,Y,N,0,MARIA HELENA,CLEIA,N,N,778,0,1,N,0
386,22,F,V,57,0,,Y,31,28,0,P,456,Y,Y,N,Y,120,703,0,Y,N,0,ALMIR,ZAIRA,N,N,284,0,0,N,0
387,1,F,S,60,0,,Y,31,12,0,P,216,Y,Y,N,Y,0,13,0,Y,N,0,NARA RANGEL,DILCE GUEDS,N,N,600,0,1,N,0
388,25,F,D,48,0,,Y,31,18,0,P,576,Y,Y,Y,Y,84,60,0,Y,N,0,RENATA SANTOS CARVALHO,CELIA SILVA BRAGA,N,N,336,0,0,N,0
389,16,F,S,19,0,,Y,31,12,0,P,228,Y,Y,Y,Y,24,35,0,Y,N,0,MARA FRONTINO ALMEIDA,MARILZA,N,N,180,0,0,N,1
390,18,M,S,22,0,,N,5,20,3,P,252,Y,Y,N,Y,12,950,0,Y,N,0,BETH,CARMINHA,N,N,200,0,0,N,0
391,15,F,S,38,0,,Y,31,18,0,P,240,Y,Y,Y,Y,12,801,0,Y,N,0,DIOGO,LINDINALVA,N,N,305,0,0,N,0
392,24,M,S,24,0,,Y,31,18,0,P,0,Y,Y,Y,Y,0,38,0,Y,N,0,JEAN CARLOS GOMES,RENATA,N,N,497,0,1,N,0
394,55,F,S,27,0,,N,31,12,0,A,240,Y,Y,N,Y,12,205,0,Y,N,0,CELIA-TIA,SANDRA- AMIGA,N,N,300,0,0,N,0
395,22,F,C,27,0,,Y,31,12,0,P,240,Y,Y,N,Y,0,89,0,Y,N,0,GERALDA - SOGRA,ACACIO - IRMAO,N,N,650,0,0,N,0
396,23,M,S,22,0,,N,31,28,0,P,24,Y,Y,N,Y,24,855,0,Y,N,0,JUNIOR,JANINHA,N,N,318,0,0,N,1
397,2,F,S,45,0,,N,50,12,0,P,36,Y,Y,N,Y,0,950,0,Y,N,0,DEUSILENE LIMA,,N,N,1000,0,0,N,0
398,21,F,O,34,0,,Y,31,12,0,P,120,Y,Y,N,Y,0,950,0,Y,N,0,BEL,JANDIRA,N,N,650,0,0,N,0
400,8,F,S,34,0,,Y,31,8,0,P,408,Y,Y,N,Y,48,950,0,Y,N,0,ELISABETH,LUIZA,N,N,1000,0,0,N,1
401,19,F,S,26,0,,N,50,25,0,A,48,Y,Y,Y,Y,12,30,0,Y,N,0,NOEMI NASCIMENTO,COSME,N,N,200,0,0,N,0
402,14,F,S,20,0,,Y,31,3,3,P,120,Y,Y,N,Y,36,43,0,Y,N,0,MARCELA,CLAUDINEI,N,N,200,0,0,N,1
